video_id,label,source,dataset,method,skip_frames,n_detected_frames,target_frames,feat_shape,video_path
celebdf_synthesis_id10_id12_0001,1,CelebDF,CelebDF,synthesis,2,53,64,"[64, 30]",Celeb-synthesis/id10_id12_0001.mp4
celebdf_synthesis_id10_id12_0002,1,CelebDF,CelebDF,synthesis,5,65,64,"[64, 30]",Celeb-synthesis/id10_id12_0002.mp4
celebdf_synthesis_id10_id12_0003,1,CelebDF,CelebDF,synthesis,5,69,64,"[64, 30]",Celeb-synthesis/id10_id12_0003.mp4
celebdf_synthesis_id10_id12_0004,1,CelebDF,CelebDF,synthesis,8,65,64,"[64, 30]",Celeb-synthesis/id10_id12_0004.mp4
celebdf_synthesis_id10_id12_0005,1,CelebDF,CelebDF,synthesis,5,64,64,"[64, 30]",Celeb-synthesis/id10_id12_0005.mp4
celebdf_synthesis_id10_id12_0006,1,CelebDF,CelebDF,synthesis,3,54,64,"[64, 30]",Celeb-synthesis/id10_id12_0006.mp4
celebdf_synthesis_id10_id12_0007,1,CelebDF,CelebDF,synthesis,8,62,64,"[64, 30]",Celeb-synthesis/id10_id12_0007.mp4
celebdf_synthesis_id10_id12_0008,1,CelebDF,CelebDF,synthesis,6,64,64,"[64, 30]",Celeb-synthesis/id10_id12_0008.mp4
celebdf_synthesis_id10_id13_0001,1,CelebDF,CelebDF,synthesis,2,53,64,"[64, 30]",Celeb-synthesis/id10_id13_0001.mp4
celebdf_synthesis_id10_id13_0002,1,CelebDF,CelebDF,synthesis,5,65,64,"[64, 30]",Celeb-synthesis/id10_id13_0002.mp4
celebdf_synthesis_id10_id13_0003,1,CelebDF,CelebDF,synthesis,5,69,64,"[64, 30]",Celeb-synthesis/id10_id13_0003.mp4
celebdf_synthesis_id10_id13_0004,1,CelebDF,CelebDF,synthesis,8,65,64,"[64, 30]",Celeb-synthesis/id10_id13_0004.mp4
celebdf_synthesis_id10_id13_0005,1,CelebDF,CelebDF,synthesis,5,64,64,"[64, 30]",Celeb-synthesis/id10_id13_0005.mp4
celebdf_synthesis_id10_id13_0006,1,CelebDF,CelebDF,synthesis,3,54,64,"[64, 30]",Celeb-synthesis/id10_id13_0006.mp4
celebdf_synthesis_id10_id13_0007,1,CelebDF,CelebDF,synthesis,8,62,64,"[64, 30]",Celeb-synthesis/id10_id13_0007.mp4
celebdf_synthesis_id10_id13_0008,1,CelebDF,CelebDF,synthesis,6,64,64,"[64, 30]",Celeb-synthesis/id10_id13_0008.mp4
celebdf_synthesis_id10_id7_0001,1,CelebDF,CelebDF,synthesis,2,53,64,"[64, 30]",Celeb-synthesis/id10_id7_0001.mp4
celebdf_synthesis_id10_id7_0002,1,CelebDF,CelebDF,synthesis,5,65,64,"[64, 30]",Celeb-synthesis/id10_id7_0002.mp4
celebdf_synthesis_id10_id7_0003,1,CelebDF,CelebDF,synthesis,5,69,64,"[64, 30]",Celeb-synthesis/id10_id7_0003.mp4
celebdf_synthesis_id10_id7_0004,1,CelebDF,CelebDF,synthesis,8,65,64,"[64, 30]",Celeb-synthesis/id10_id7_0004.mp4
celebdf_synthesis_id10_id7_0005,1,CelebDF,CelebDF,synthesis,5,64,64,"[64, 30]",Celeb-synthesis/id10_id7_0005.mp4
celebdf_synthesis_id10_id7_0006,1,CelebDF,CelebDF,synthesis,3,54,64,"[64, 30]",Celeb-synthesis/id10_id7_0006.mp4
celebdf_synthesis_id10_id7_0007,1,CelebDF,CelebDF,synthesis,8,62,64,"[64, 30]",Celeb-synthesis/id10_id7_0007.mp4
celebdf_synthesis_id10_id7_0008,1,CelebDF,CelebDF,synthesis,6,64,64,"[64, 30]",Celeb-synthesis/id10_id7_0008.mp4
celebdf_synthesis_id10_id7_0009,1,CelebDF,CelebDF,synthesis,8,67,64,"[64, 30]",Celeb-synthesis/id10_id7_0009.mp4
celebdf_synthesis_id11_id7_0000,1,CelebDF,CelebDF,synthesis,5,70,64,"[64, 30]",Celeb-synthesis/id11_id7_0000.mp4
celebdf_synthesis_id11_id7_0001,1,CelebDF,CelebDF,synthesis,7,63,64,"[64, 30]",Celeb-synthesis/id11_id7_0001.mp4
celebdf_synthesis_id11_id7_0002,1,CelebDF,CelebDF,synthesis,6,60,64,"[64, 30]",Celeb-synthesis/id11_id7_0002.mp4
celebdf_synthesis_id11_id7_0003,1,CelebDF,CelebDF,synthesis,5,63,64,"[64, 30]",Celeb-synthesis/id11_id7_0003.mp4
celebdf_synthesis_id11_id7_0004,1,CelebDF,CelebDF,synthesis,5,68,64,"[64, 30]",Celeb-synthesis/id11_id7_0004.mp4
celebdf_synthesis_id11_id7_0005,1,CelebDF,CelebDF,synthesis,5,66,64,"[64, 30]",Celeb-synthesis/id11_id7_0005.mp4
celebdf_synthesis_id11_id7_0006,1,CelebDF,CelebDF,synthesis,5,64,64,"[64, 30]",Celeb-synthesis/id11_id7_0006.mp4
celebdf_synthesis_id11_id7_0007,1,CelebDF,CelebDF,synthesis,5,64,64,"[64, 30]",Celeb-synthesis/id11_id7_0007.mp4
celebdf_synthesis_id11_id7_0008,1,CelebDF,CelebDF,synthesis,6,62,64,"[64, 30]",Celeb-synthesis/id11_id7_0008.mp4
celebdf_synthesis_id11_id7_0009,1,CelebDF,CelebDF,synthesis,6,67,64,"[64, 30]",Celeb-synthesis/id11_id7_0009.mp4
celebdf_synthesis_id11_id7_0010,1,CelebDF,CelebDF,synthesis,5,66,64,"[64, 30]",Celeb-synthesis/id11_id7_0010.mp4
celebdf_synthesis_id12_id10_0001,1,CelebDF,CelebDF,synthesis,6,67,64,"[64, 30]",Celeb-synthesis/id12_id10_0001.mp4
celebdf_synthesis_id12_id10_0002,1,CelebDF,CelebDF,synthesis,6,61,64,"[64, 30]",Celeb-synthesis/id12_id10_0002.mp4
celebdf_synthesis_id12_id10_0004,1,CelebDF,CelebDF,synthesis,5,68,64,"[64, 30]",Celeb-synthesis/id12_id10_0004.mp4
celebdf_synthesis_id12_id10_0005,1,CelebDF,CelebDF,synthesis,5,63,64,"[64, 30]",Celeb-synthesis/id12_id10_0005.mp4
celebdf_synthesis_id12_id10_0006,1,CelebDF,CelebDF,synthesis,5,62,64,"[64, 30]",Celeb-synthesis/id12_id10_0006.mp4
celebdf_synthesis_id12_id7_0000,1,CelebDF,CelebDF,synthesis,6,63,64,"[64, 30]",Celeb-synthesis/id12_id7_0000.mp4
celebdf_synthesis_id12_id7_0001,1,CelebDF,CelebDF,synthesis,6,67,64,"[64, 30]",Celeb-synthesis/id12_id7_0001.mp4
celebdf_synthesis_id12_id7_0002,1,CelebDF,CelebDF,synthesis,6,61,64,"[64, 30]",Celeb-synthesis/id12_id7_0002.mp4
celebdf_synthesis_id12_id7_0004,1,CelebDF,CelebDF,synthesis,5,68,64,"[64, 30]",Celeb-synthesis/id12_id7_0004.mp4
celebdf_synthesis_id12_id7_0005,1,CelebDF,CelebDF,synthesis,5,63,64,"[64, 30]",Celeb-synthesis/id12_id7_0005.mp4
celebdf_synthesis_id12_id7_0006,1,CelebDF,CelebDF,synthesis,5,62,64,"[64, 30]",Celeb-synthesis/id12_id7_0006.mp4
celebdf_synthesis_id13_id10_0000,1,CelebDF,CelebDF,synthesis,5,66,64,"[64, 30]",Celeb-synthesis/id13_id10_0000.mp4
celebdf_synthesis_id13_id10_0001,1,CelebDF,CelebDF,synthesis,5,70,64,"[64, 30]",Celeb-synthesis/id13_id10_0001.mp4
celebdf_synthesis_id13_id10_0003,1,CelebDF,CelebDF,synthesis,5,68,64,"[64, 30]",Celeb-synthesis/id13_id10_0003.mp4
celebdf_synthesis_id13_id10_0004,1,CelebDF,CelebDF,synthesis,6,59,64,"[64, 30]",Celeb-synthesis/id13_id10_0004.mp4
celebdf_synthesis_id13_id10_0005,1,CelebDF,CelebDF,synthesis,5,62,64,"[64, 30]",Celeb-synthesis/id13_id10_0005.mp4
celebdf_synthesis_id13_id10_0007,1,CelebDF,CelebDF,synthesis,7,65,64,"[64, 30]",Celeb-synthesis/id13_id10_0007.mp4
celebdf_synthesis_id13_id10_0008,1,CelebDF,CelebDF,synthesis,7,66,64,"[64, 30]",Celeb-synthesis/id13_id10_0008.mp4
celebdf_synthesis_id13_id10_0011,1,CelebDF,CelebDF,synthesis,7,67,64,"[64, 30]",Celeb-synthesis/id13_id10_0011.mp4
celebdf_synthesis_id13_id10_0012,1,CelebDF,CelebDF,synthesis,8,64,64,"[64, 30]",Celeb-synthesis/id13_id10_0012.mp4
celebdf_synthesis_id13_id10_0014,1,CelebDF,CelebDF,synthesis,6,65,64,"[64, 30]",Celeb-synthesis/id13_id10_0014.mp4
celebdf_synthesis_id13_id10_0015,1,CelebDF,CelebDF,synthesis,8,62,64,"[64, 30]",Celeb-synthesis/id13_id10_0015.mp4
celebdf_synthesis_id13_id7_0000,1,CelebDF,CelebDF,synthesis,5,66,64,"[64, 30]",Celeb-synthesis/id13_id7_0000.mp4
celebdf_synthesis_id13_id7_0001,1,CelebDF,CelebDF,synthesis,5,70,64,"[64, 30]",Celeb-synthesis/id13_id7_0001.mp4
celebdf_synthesis_id13_id7_0002,1,CelebDF,CelebDF,synthesis,6,67,64,"[64, 30]",Celeb-synthesis/id13_id7_0002.mp4
celebdf_synthesis_id13_id7_0003,1,CelebDF,CelebDF,synthesis,5,68,64,"[64, 30]",Celeb-synthesis/id13_id7_0003.mp4
celebdf_synthesis_id13_id7_0004,1,CelebDF,CelebDF,synthesis,6,59,64,"[64, 30]",Celeb-synthesis/id13_id7_0004.mp4
celebdf_synthesis_id13_id7_0005,1,CelebDF,CelebDF,synthesis,5,62,64,"[64, 30]",Celeb-synthesis/id13_id7_0005.mp4
celebdf_synthesis_id13_id7_0007,1,CelebDF,CelebDF,synthesis,7,65,64,"[64, 30]",Celeb-synthesis/id13_id7_0007.mp4
celebdf_synthesis_id13_id7_0008,1,CelebDF,CelebDF,synthesis,7,66,64,"[64, 30]",Celeb-synthesis/id13_id7_0008.mp4
celebdf_synthesis_id13_id7_0009,1,CelebDF,CelebDF,synthesis,7,63,64,"[64, 30]",Celeb-synthesis/id13_id7_0009.mp4
celebdf_synthesis_id13_id7_0011,1,CelebDF,CelebDF,synthesis,7,67,64,"[64, 30]",Celeb-synthesis/id13_id7_0011.mp4
celebdf_synthesis_id13_id7_0012,1,CelebDF,CelebDF,synthesis,8,64,64,"[64, 30]",Celeb-synthesis/id13_id7_0012.mp4
celebdf_synthesis_id13_id7_0015,1,CelebDF,CelebDF,synthesis,8,62,64,"[64, 30]",Celeb-synthesis/id13_id7_0015.mp4
celebdf_synthesis_id16_id0_0000,1,CelebDF,CelebDF,synthesis,5,64,64,"[64, 30]",Celeb-synthesis/id16_id0_0000.mp4
celebdf_synthesis_id16_id0_0001,1,CelebDF,CelebDF,synthesis,5,64,64,"[64, 30]",Celeb-synthesis/id16_id0_0001.mp4
celebdf_synthesis_id16_id0_0002,1,CelebDF,CelebDF,synthesis,6,61,64,"[64, 30]",Celeb-synthesis/id16_id0_0002.mp4
celebdf_synthesis_id16_id0_0003,1,CelebDF,CelebDF,synthesis,5,61,64,"[64, 30]",Celeb-synthesis/id16_id0_0003.mp4
celebdf_synthesis_id16_id0_0004,1,CelebDF,CelebDF,synthesis,6,69,64,"[64, 30]",Celeb-synthesis/id16_id0_0004.mp4
celebdf_synthesis_id16_id0_0005,1,CelebDF,CelebDF,synthesis,5,69,64,"[64, 30]",Celeb-synthesis/id16_id0_0005.mp4
celebdf_synthesis_id16_id0_0006,1,CelebDF,CelebDF,synthesis,4,56,64,"[64, 30]",Celeb-synthesis/id16_id0_0006.mp4
celebdf_synthesis_id16_id0_0007,1,CelebDF,CelebDF,synthesis,4,71,64,"[64, 30]",Celeb-synthesis/id16_id0_0007.mp4
celebdf_synthesis_id16_id0_0009,1,CelebDF,CelebDF,synthesis,5,63,64,"[64, 30]",Celeb-synthesis/id16_id0_0009.mp4
celebdf_synthesis_id16_id0_0010,1,CelebDF,CelebDF,synthesis,5,65,64,"[64, 30]",Celeb-synthesis/id16_id0_0010.mp4
celebdf_synthesis_id16_id0_0011,1,CelebDF,CelebDF,synthesis,4,68,64,"[64, 30]",Celeb-synthesis/id16_id0_0011.mp4
celebdf_synthesis_id16_id0_0012,1,CelebDF,CelebDF,synthesis,5,62,64,"[64, 30]",Celeb-synthesis/id16_id0_0012.mp4
celebdf_synthesis_id16_id0_0013,1,CelebDF,CelebDF,synthesis,5,63,64,"[64, 30]",Celeb-synthesis/id16_id0_0013.mp4
celebdf_synthesis_id16_id17_0000,1,CelebDF,CelebDF,synthesis,5,64,64,"[64, 30]",Celeb-synthesis/id16_id17_0000.mp4
celebdf_synthesis_id16_id17_0001,1,CelebDF,CelebDF,synthesis,5,64,64,"[64, 30]",Celeb-synthesis/id16_id17_0001.mp4
celebdf_synthesis_id16_id17_0002,1,CelebDF,CelebDF,synthesis,6,61,64,"[64, 30]",Celeb-synthesis/id16_id17_0002.mp4
celebdf_synthesis_id16_id17_0003,1,CelebDF,CelebDF,synthesis,5,61,64,"[64, 30]",Celeb-synthesis/id16_id17_0003.mp4
celebdf_synthesis_id16_id17_0004,1,CelebDF,CelebDF,synthesis,6,69,64,"[64, 30]",Celeb-synthesis/id16_id17_0004.mp4
celebdf_synthesis_id16_id17_0005,1,CelebDF,CelebDF,synthesis,5,69,64,"[64, 30]",Celeb-synthesis/id16_id17_0005.mp4
celebdf_synthesis_id16_id17_0006,1,CelebDF,CelebDF,synthesis,4,56,64,"[64, 30]",Celeb-synthesis/id16_id17_0006.mp4
celebdf_synthesis_id16_id17_0007,1,CelebDF,CelebDF,synthesis,4,71,64,"[64, 30]",Celeb-synthesis/id16_id17_0007.mp4
celebdf_synthesis_id16_id17_0009,1,CelebDF,CelebDF,synthesis,5,63,64,"[64, 30]",Celeb-synthesis/id16_id17_0009.mp4
celebdf_synthesis_id16_id17_0010,1,CelebDF,CelebDF,synthesis,5,65,64,"[64, 30]",Celeb-synthesis/id16_id17_0010.mp4
celebdf_synthesis_id16_id17_0011,1,CelebDF,CelebDF,synthesis,4,68,64,"[64, 30]",Celeb-synthesis/id16_id17_0011.mp4
celebdf_synthesis_id16_id17_0012,1,CelebDF,CelebDF,synthesis,5,62,64,"[64, 30]",Celeb-synthesis/id16_id17_0012.mp4
celebdf_synthesis_id16_id17_0013,1,CelebDF,CelebDF,synthesis,5,63,64,"[64, 30]",Celeb-synthesis/id16_id17_0013.mp4
celebdf_synthesis_id16_id1_0000,1,CelebDF,CelebDF,synthesis,5,64,64,"[64, 30]",Celeb-synthesis/id16_id1_0000.mp4
celebdf_synthesis_id16_id1_0001,1,CelebDF,CelebDF,synthesis,5,64,64,"[64, 30]",Celeb-synthesis/id16_id1_0001.mp4
celebdf_synthesis_id16_id1_0002,1,CelebDF,CelebDF,synthesis,6,61,64,"[64, 30]",Celeb-synthesis/id16_id1_0002.mp4
celebdf_synthesis_id16_id1_0003,1,CelebDF,CelebDF,synthesis,5,61,64,"[64, 30]",Celeb-synthesis/id16_id1_0003.mp4
celebdf_synthesis_id16_id1_0004,1,CelebDF,CelebDF,synthesis,6,69,64,"[64, 30]",Celeb-synthesis/id16_id1_0004.mp4
celebdf_synthesis_id16_id1_0005,1,CelebDF,CelebDF,synthesis,5,69,64,"[64, 30]",Celeb-synthesis/id16_id1_0005.mp4
celebdf_synthesis_id16_id1_0006,1,CelebDF,CelebDF,synthesis,4,56,64,"[64, 30]",Celeb-synthesis/id16_id1_0006.mp4
celebdf_synthesis_id16_id1_0007,1,CelebDF,CelebDF,synthesis,4,71,64,"[64, 30]",Celeb-synthesis/id16_id1_0007.mp4
celebdf_synthesis_id16_id1_0009,1,CelebDF,CelebDF,synthesis,5,63,64,"[64, 30]",Celeb-synthesis/id16_id1_0009.mp4
celebdf_synthesis_id16_id1_0010,1,CelebDF,CelebDF,synthesis,5,65,64,"[64, 30]",Celeb-synthesis/id16_id1_0010.mp4
celebdf_synthesis_id16_id1_0011,1,CelebDF,CelebDF,synthesis,4,68,64,"[64, 30]",Celeb-synthesis/id16_id1_0011.mp4
celebdf_synthesis_id16_id1_0012,1,CelebDF,CelebDF,synthesis,5,62,64,"[64, 30]",Celeb-synthesis/id16_id1_0012.mp4
celebdf_synthesis_id16_id1_0013,1,CelebDF,CelebDF,synthesis,5,63,64,"[64, 30]",Celeb-synthesis/id16_id1_0013.mp4
celebdf_synthesis_id16_id20_0000,1,CelebDF,CelebDF,synthesis,5,64,64,"[64, 30]",Celeb-synthesis/id16_id20_0000.mp4
celebdf_synthesis_id16_id20_0001,1,CelebDF,CelebDF,synthesis,5,64,64,"[64, 30]",Celeb-synthesis/id16_id20_0001.mp4
celebdf_synthesis_id16_id20_0002,1,CelebDF,CelebDF,synthesis,6,61,64,"[64, 30]",Celeb-synthesis/id16_id20_0002.mp4
celebdf_synthesis_id16_id20_0003,1,CelebDF,CelebDF,synthesis,5,61,64,"[64, 30]",Celeb-synthesis/id16_id20_0003.mp4
celebdf_synthesis_id16_id20_0004,1,CelebDF,CelebDF,synthesis,6,69,64,"[64, 30]",Celeb-synthesis/id16_id20_0004.mp4
celebdf_synthesis_id16_id20_0005,1,CelebDF,CelebDF,synthesis,5,69,64,"[64, 30]",Celeb-synthesis/id16_id20_0005.mp4
celebdf_synthesis_id16_id20_0006,1,CelebDF,CelebDF,synthesis,4,56,64,"[64, 30]",Celeb-synthesis/id16_id20_0006.mp4
celebdf_synthesis_id16_id20_0007,1,CelebDF,CelebDF,synthesis,4,71,64,"[64, 30]",Celeb-synthesis/id16_id20_0007.mp4
celebdf_synthesis_id16_id20_0009,1,CelebDF,CelebDF,synthesis,5,63,64,"[64, 30]",Celeb-synthesis/id16_id20_0009.mp4
celebdf_synthesis_id16_id20_0010,1,CelebDF,CelebDF,synthesis,5,65,64,"[64, 30]",Celeb-synthesis/id16_id20_0010.mp4
celebdf_synthesis_id16_id20_0011,1,CelebDF,CelebDF,synthesis,4,68,64,"[64, 30]",Celeb-synthesis/id16_id20_0011.mp4
celebdf_synthesis_id16_id20_0012,1,CelebDF,CelebDF,synthesis,5,62,64,"[64, 30]",Celeb-synthesis/id16_id20_0012.mp4
celebdf_synthesis_id16_id20_0013,1,CelebDF,CelebDF,synthesis,5,63,64,"[64, 30]",Celeb-synthesis/id16_id20_0013.mp4
celebdf_synthesis_id16_id21_0000,1,CelebDF,CelebDF,synthesis,5,64,64,"[64, 30]",Celeb-synthesis/id16_id21_0000.mp4
celebdf_synthesis_id16_id21_0001,1,CelebDF,CelebDF,synthesis,5,64,64,"[64, 30]",Celeb-synthesis/id16_id21_0001.mp4
celebdf_synthesis_id16_id21_0002,1,CelebDF,CelebDF,synthesis,6,61,64,"[64, 30]",Celeb-synthesis/id16_id21_0002.mp4
celebdf_synthesis_id16_id21_0003,1,CelebDF,CelebDF,synthesis,5,61,64,"[64, 30]",Celeb-synthesis/id16_id21_0003.mp4
celebdf_synthesis_id16_id21_0004,1,CelebDF,CelebDF,synthesis,6,69,64,"[64, 30]",Celeb-synthesis/id16_id21_0004.mp4
celebdf_synthesis_id16_id21_0005,1,CelebDF,CelebDF,synthesis,5,69,64,"[64, 30]",Celeb-synthesis/id16_id21_0005.mp4
celebdf_synthesis_id16_id21_0006,1,CelebDF,CelebDF,synthesis,4,56,64,"[64, 30]",Celeb-synthesis/id16_id21_0006.mp4
celebdf_synthesis_id16_id21_0007,1,CelebDF,CelebDF,synthesis,4,71,64,"[64, 30]",Celeb-synthesis/id16_id21_0007.mp4
celebdf_synthesis_id16_id21_0009,1,CelebDF,CelebDF,synthesis,5,63,64,"[64, 30]",Celeb-synthesis/id16_id21_0009.mp4
celebdf_synthesis_id16_id21_0010,1,CelebDF,CelebDF,synthesis,5,65,64,"[64, 30]",Celeb-synthesis/id16_id21_0010.mp4
celebdf_synthesis_id16_id21_0011,1,CelebDF,CelebDF,synthesis,4,68,64,"[64, 30]",Celeb-synthesis/id16_id21_0011.mp4
celebdf_synthesis_id16_id21_0012,1,CelebDF,CelebDF,synthesis,5,62,64,"[64, 30]",Celeb-synthesis/id16_id21_0012.mp4
celebdf_synthesis_id16_id21_0013,1,CelebDF,CelebDF,synthesis,5,63,64,"[64, 30]",Celeb-synthesis/id16_id21_0013.mp4
celebdf_synthesis_id16_id23_0000,1,CelebDF,CelebDF,synthesis,5,64,64,"[64, 30]",Celeb-synthesis/id16_id23_0000.mp4
celebdf_synthesis_id16_id23_0001,1,CelebDF,CelebDF,synthesis,5,64,64,"[64, 30]",Celeb-synthesis/id16_id23_0001.mp4
celebdf_synthesis_id16_id23_0002,1,CelebDF,CelebDF,synthesis,6,61,64,"[64, 30]",Celeb-synthesis/id16_id23_0002.mp4
celebdf_synthesis_id16_id23_0003,1,CelebDF,CelebDF,synthesis,5,61,64,"[64, 30]",Celeb-synthesis/id16_id23_0003.mp4
celebdf_synthesis_id16_id23_0004,1,CelebDF,CelebDF,synthesis,6,69,64,"[64, 30]",Celeb-synthesis/id16_id23_0004.mp4
celebdf_synthesis_id16_id23_0005,1,CelebDF,CelebDF,synthesis,5,69,64,"[64, 30]",Celeb-synthesis/id16_id23_0005.mp4
celebdf_synthesis_id16_id23_0006,1,CelebDF,CelebDF,synthesis,4,56,64,"[64, 30]",Celeb-synthesis/id16_id23_0006.mp4
celebdf_synthesis_id16_id23_0009,1,CelebDF,CelebDF,synthesis,5,63,64,"[64, 30]",Celeb-synthesis/id16_id23_0009.mp4
celebdf_synthesis_id16_id23_0010,1,CelebDF,CelebDF,synthesis,5,65,64,"[64, 30]",Celeb-synthesis/id16_id23_0010.mp4
celebdf_synthesis_id16_id23_0011,1,CelebDF,CelebDF,synthesis,4,68,64,"[64, 30]",Celeb-synthesis/id16_id23_0011.mp4
celebdf_synthesis_id16_id23_0012,1,CelebDF,CelebDF,synthesis,5,62,64,"[64, 30]",Celeb-synthesis/id16_id23_0012.mp4
celebdf_synthesis_id16_id23_0013,1,CelebDF,CelebDF,synthesis,5,63,64,"[64, 30]",Celeb-synthesis/id16_id23_0013.mp4
celebdf_synthesis_id16_id26_0000,1,CelebDF,CelebDF,synthesis,5,64,64,"[64, 30]",Celeb-synthesis/id16_id26_0000.mp4
celebdf_synthesis_id16_id26_0001,1,CelebDF,CelebDF,synthesis,5,64,64,"[64, 30]",Celeb-synthesis/id16_id26_0001.mp4
celebdf_synthesis_id16_id26_0002,1,CelebDF,CelebDF,synthesis,6,61,64,"[64, 30]",Celeb-synthesis/id16_id26_0002.mp4
celebdf_synthesis_id16_id26_0003,1,CelebDF,CelebDF,synthesis,5,61,64,"[64, 30]",Celeb-synthesis/id16_id26_0003.mp4
celebdf_synthesis_id16_id26_0004,1,CelebDF,CelebDF,synthesis,6,69,64,"[64, 30]",Celeb-synthesis/id16_id26_0004.mp4
celebdf_synthesis_id16_id26_0005,1,CelebDF,CelebDF,synthesis,5,69,64,"[64, 30]",Celeb-synthesis/id16_id26_0005.mp4
celebdf_synthesis_id16_id26_0006,1,CelebDF,CelebDF,synthesis,4,56,64,"[64, 30]",Celeb-synthesis/id16_id26_0006.mp4
celebdf_synthesis_id16_id26_0007,1,CelebDF,CelebDF,synthesis,4,71,64,"[64, 30]",Celeb-synthesis/id16_id26_0007.mp4
celebdf_synthesis_id16_id26_0009,1,CelebDF,CelebDF,synthesis,5,63,64,"[64, 30]",Celeb-synthesis/id16_id26_0009.mp4
celebdf_synthesis_id16_id26_0010,1,CelebDF,CelebDF,synthesis,5,65,64,"[64, 30]",Celeb-synthesis/id16_id26_0010.mp4
celebdf_synthesis_id16_id26_0011,1,CelebDF,CelebDF,synthesis,4,68,64,"[64, 30]",Celeb-synthesis/id16_id26_0011.mp4
celebdf_synthesis_id16_id26_0012,1,CelebDF,CelebDF,synthesis,5,62,64,"[64, 30]",Celeb-synthesis/id16_id26_0012.mp4
celebdf_synthesis_id16_id26_0013,1,CelebDF,CelebDF,synthesis,5,63,64,"[64, 30]",Celeb-synthesis/id16_id26_0013.mp4
celebdf_synthesis_id16_id28_0000,1,CelebDF,CelebDF,synthesis,5,64,64,"[64, 30]",Celeb-synthesis/id16_id28_0000.mp4
celebdf_synthesis_id16_id28_0001,1,CelebDF,CelebDF,synthesis,5,64,64,"[64, 30]",Celeb-synthesis/id16_id28_0001.mp4
celebdf_synthesis_id16_id28_0002,1,CelebDF,CelebDF,synthesis,6,61,64,"[64, 30]",Celeb-synthesis/id16_id28_0002.mp4
celebdf_synthesis_id16_id28_0003,1,CelebDF,CelebDF,synthesis,5,61,64,"[64, 30]",Celeb-synthesis/id16_id28_0003.mp4
celebdf_synthesis_id16_id28_0004,1,CelebDF,CelebDF,synthesis,6,69,64,"[64, 30]",Celeb-synthesis/id16_id28_0004.mp4
celebdf_synthesis_id16_id28_0005,1,CelebDF,CelebDF,synthesis,5,69,64,"[64, 30]",Celeb-synthesis/id16_id28_0005.mp4
celebdf_synthesis_id16_id28_0006,1,CelebDF,CelebDF,synthesis,4,56,64,"[64, 30]",Celeb-synthesis/id16_id28_0006.mp4
celebdf_synthesis_id16_id28_0007,1,CelebDF,CelebDF,synthesis,4,71,64,"[64, 30]",Celeb-synthesis/id16_id28_0007.mp4
celebdf_synthesis_id16_id28_0009,1,CelebDF,CelebDF,synthesis,5,63,64,"[64, 30]",Celeb-synthesis/id16_id28_0009.mp4
celebdf_synthesis_id16_id28_0010,1,CelebDF,CelebDF,synthesis,5,65,64,"[64, 30]",Celeb-synthesis/id16_id28_0010.mp4
celebdf_synthesis_id16_id28_0011,1,CelebDF,CelebDF,synthesis,4,68,64,"[64, 30]",Celeb-synthesis/id16_id28_0011.mp4
celebdf_synthesis_id16_id28_0012,1,CelebDF,CelebDF,synthesis,5,62,64,"[64, 30]",Celeb-synthesis/id16_id28_0012.mp4
celebdf_synthesis_id16_id28_0013,1,CelebDF,CelebDF,synthesis,5,63,64,"[64, 30]",Celeb-synthesis/id16_id28_0013.mp4
celebdf_synthesis_id16_id2_0000,1,CelebDF,CelebDF,synthesis,5,64,64,"[64, 30]",Celeb-synthesis/id16_id2_0000.mp4
celebdf_synthesis_id16_id2_0001,1,CelebDF,CelebDF,synthesis,5,64,64,"[64, 30]",Celeb-synthesis/id16_id2_0001.mp4
celebdf_synthesis_id16_id2_0002,1,CelebDF,CelebDF,synthesis,6,61,64,"[64, 30]",Celeb-synthesis/id16_id2_0002.mp4
celebdf_synthesis_id16_id2_0003,1,CelebDF,CelebDF,synthesis,5,61,64,"[64, 30]",Celeb-synthesis/id16_id2_0003.mp4
celebdf_synthesis_id16_id2_0004,1,CelebDF,CelebDF,synthesis,6,69,64,"[64, 30]",Celeb-synthesis/id16_id2_0004.mp4
celebdf_synthesis_id16_id2_0005,1,CelebDF,CelebDF,synthesis,5,69,64,"[64, 30]",Celeb-synthesis/id16_id2_0005.mp4
celebdf_synthesis_id16_id2_0006,1,CelebDF,CelebDF,synthesis,4,56,64,"[64, 30]",Celeb-synthesis/id16_id2_0006.mp4
celebdf_synthesis_id16_id2_0007,1,CelebDF,CelebDF,synthesis,4,71,64,"[64, 30]",Celeb-synthesis/id16_id2_0007.mp4
celebdf_synthesis_id16_id2_0009,1,CelebDF,CelebDF,synthesis,5,63,64,"[64, 30]",Celeb-synthesis/id16_id2_0009.mp4
celebdf_synthesis_id16_id2_0010,1,CelebDF,CelebDF,synthesis,5,65,64,"[64, 30]",Celeb-synthesis/id16_id2_0010.mp4
celebdf_synthesis_id16_id2_0011,1,CelebDF,CelebDF,synthesis,4,68,64,"[64, 30]",Celeb-synthesis/id16_id2_0011.mp4
celebdf_synthesis_id16_id2_0012,1,CelebDF,CelebDF,synthesis,5,62,64,"[64, 30]",Celeb-synthesis/id16_id2_0012.mp4
celebdf_synthesis_id16_id2_0013,1,CelebDF,CelebDF,synthesis,5,63,64,"[64, 30]",Celeb-synthesis/id16_id2_0013.mp4
